"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.category.label","Approve","Reject"
"3DZKABX2ZI5KNP7ENY45L8VSSYJVCK","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:21 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:21 PDT 2019","","","3IRIK4HM3AK1VJQ7CS1ZY0AGHLZ6CR","A2DOANWK20ADX8","Approved","Fri May 03 00:57:07 PDT 2019","Fri May 03 00:57:14 PDT 2019","Sat May 04 00:57:14 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","7","100% (7/7)","100% (7/7)","100% (7/7)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1399357.png","Yes"
"3TZDZ3Y0JS623FKD40APCUN4X9A91T","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:31 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:31 PDT 2019","","","3NGI5ARFTT5PIMYEBRBON4I68TYP1Q","A8OMHHNDCZCPR","Submitted","Fri May 03 00:57:30 PDT 2019","Fri May 03 00:57:40 PDT 2019","Sat May 04 00:57:40 PDT 2019","","","","10","100% (1/1)","100% (1/1)","100% (1/1)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/930979.png","No"
"3NQUW096N68FTMOHXAS8W9WIVFE9LY","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:09 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:09 PDT 2019","","","3LWJHTCVCCM18DT1I35YCBCAEZ2FQ7","A1A2ZJCU58OW8L","Approved","Fri May 03 00:56:36 PDT 2019","Fri May 03 00:57:33 PDT 2019","Sat May 04 00:57:33 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","57","100% (1/1)","100% (1/1)","100% (1/1)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/377563.png","Yes"
"3P520RYKCH6ZBP9Z3Y7SBGNZMAO5UX","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:59 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:59 PDT 2019","","","3Y5140Z9DXG0ISUCJYWUF3ZSPV8PIH","A2DT1Y0XOGKPS5","Submitted","Fri May 03 00:55:51 PDT 2019","Fri May 03 01:00:45 PDT 2019","Sat May 04 01:00:45 PDT 2019","","","","294","100% (8/8)","100% (8/8)","100% (8/8)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1365200.png","Yes"
"389A2A304OI4UO6YK1GG0F52Y270CY","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:21 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:21 PDT 2019","","","3VD82FOHKQORKPWBCONTF0W72LTOCY","AXE9DP3S66KY1","Approved","Fri May 03 00:57:16 PDT 2019","Fri May 03 00:57:35 PDT 2019","Sat May 04 00:57:35 PDT 2019","Fri May 03 11:10:53 PDT 2019","","","19","100% (9/9)","100% (9/9)","100% (9/9)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/22906.png","Yes"
"3SBNLSTU6U5B11I2OROJQKQ6192DZ3","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:31 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:31 PDT 2019","","","3VAR3R6G1P1P8M6YVC7ODE0OCU98OD","A3SQJRIUQ742SQ","Submitted","Fri May 03 00:58:19 PDT 2019","Fri May 03 01:01:27 PDT 2019","Sat May 04 01:01:27 PDT 2019","","","","188","100% (13/13)","100% (13/13)","100% (13/13)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1025037.png","No"
"3JYPJ2TAYI8ELHUSSOL7NMRD3NAFPU","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:59 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:59 PDT 2019","","","3X87C8JFV6BACIYNON5XJAVP3PWSQ3","AR927GQ07YMUW","Submitted","Fri May 03 00:56:18 PDT 2019","Fri May 03 00:56:25 PDT 2019","Sat May 04 00:56:25 PDT 2019","","","","7","100% (7/7)","100% (7/7)","100% (7/7)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1448383.png","No"
"3TKXBROM5TA29XTKYJM8TNITAGWJIP","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:11 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:11 PDT 2019","","","3GNA64GUZE496G0CCRSPQZLXP5OQ5Z","A7JIY8AH7GTEF","Submitted","Fri May 03 00:56:26 PDT 2019","Fri May 03 00:56:54 PDT 2019","Sat May 04 00:56:54 PDT 2019","","","","28","100% (8/8)","100% (8/8)","100% (8/8)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1373936.png","Yes"
"3UEDKCTP9VQ0VXI6XDIN3DSXBPL7KH","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:56 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:56 PDT 2019","","","39K0FND3AHFFR7E1FUCPH1HE7ITMAF","A2637HO77XFWQI","Approved","Fri May 03 00:57:32 PDT 2019","Fri May 03 00:57:38 PDT 2019","Sat May 04 00:57:38 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","6","100% (8/8)","100% (8/8)","100% (8/8)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/150580.png","No"
"3J94SKDEKIPDUNYDH3H31GJB0AU5DO","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:21 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:21 PDT 2019","","","3CN4LGXD5XO0JZNYPWQ9YTILOIBY46","A7JIY8AH7GTEF","Submitted","Fri May 03 00:58:19 PDT 2019","Fri May 03 00:58:44 PDT 2019","Sat May 04 00:58:44 PDT 2019","","","","25","100% (8/8)","100% (8/8)","100% (8/8)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/340780.png","Yes"
"3RTFSSG7T86Q5I1PQL20AT4TTGZLW0","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:09 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:09 PDT 2019","","","3G5W44VEU7ILBAR1GIRJYA0DG8BGKG","A1ZGOZQF2VZ0X9","Approved","Fri May 03 00:57:00 PDT 2019","Fri May 03 00:57:11 PDT 2019","Sat May 04 00:57:11 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","11","100% (3/3)","100% (3/3)","100% (3/3)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/395274.png","Yes"
"3WYZV0QBFJDTH9K39D9SY9MVQOQXBH","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:56 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:56 PDT 2019","","","3UNH76FOCS5GNPC4V0Q5KNZLA9VYM0","A2BGJYU6SRMEGA","Approved","Fri May 03 00:56:49 PDT 2019","Fri May 03 00:58:37 PDT 2019","Sat May 04 00:58:37 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","108","100% (12/12)","100% (12/12)","100% (12/12)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/177544.png","Yes"
"3P888QFVX3UTR680R4JMALQ10KNOQG","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:11 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:11 PDT 2019","","","3Q5C1WP23M1LPCGVRC2APYDPHTX51K","A1PQWT8ZV8398L","Submitted","Fri May 03 00:56:24 PDT 2019","Fri May 03 00:56:37 PDT 2019","Sat May 04 00:56:37 PDT 2019","","","","13","100% (2/2)","100% (2/2)","100% (2/2)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1497234.png","Yes"
"3N2YPY1GI6YZKNRSJPA0BWVVDAWVED","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:21 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:21 PDT 2019","","","3JZQSN0I3QAAVOZNF70MIX888CUGFE","A1F3PHQIZ422H5","Submitted","Fri May 03 00:57:02 PDT 2019","Fri May 03 00:57:23 PDT 2019","Sat May 04 00:57:23 PDT 2019","","","","21","100% (2/2)","100% (2/2)","100% (2/2)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/452295.png","Yes"
"3ZXNP4Z39RLBF30OIDUOID5C0PQ7LK","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:56 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:56 PDT 2019","","","3GS6S824SQXIG224S0NHC5354R6WN0","A2L8G2L0IEGNB1","Approved","Fri May 03 00:57:40 PDT 2019","Fri May 03 00:57:44 PDT 2019","Sat May 04 00:57:44 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","4","100% (9/9)","100% (9/9)","100% (9/9)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/208183.png","No"
"3N7PQ0KLI5PF8EP9ZF4US13CMQ33EO","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:59 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:59 PDT 2019","","","3J88R45B2GYX8NJ7IKWVIDM7D8CPXH","A2UNVICZT8DKKD","Submitted","Fri May 03 00:56:16 PDT 2019","Fri May 03 01:00:41 PDT 2019","Sat May 04 01:00:41 PDT 2019","","","","265","100% (16/16)","100% (16/16)","100% (16/16)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1467778.png","Yes"
"3HUR21WDDUPPUHDEJ5NC6KKWBX9XYX","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:21 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:21 PDT 2019","","","3SNLUL3WO4NF0YAELNS1HPEJEGVLUO","A28N0N4A0UP1XH","Submitted","Fri May 03 00:57:18 PDT 2019","Fri May 03 00:57:37 PDT 2019","Sat May 04 00:57:37 PDT 2019","","","","19","100% (4/4)","100% (4/4)","100% (4/4)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/470700.png","No"
"308KJXFUJR6HHI6RYP8ZEVHJVAIATH","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:59 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:59 PDT 2019","","","3DIP6YHAPCS3WVT91Y4S826A8S2E8E","A2637HO77XFWQI","Approved","Fri May 03 00:56:58 PDT 2019","Fri May 03 00:57:07 PDT 2019","Sat May 04 00:57:07 PDT 2019","Fri May 03 11:10:08 PDT 2019","","","9","100% (8/8)","100% (8/8)","100% (8/8)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/129388.png","No"
"334ZEL5JX6F54MNDJ88R5L52I88OS5","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:11 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:11 PDT 2019","","","3N8OEVH1FRQSTETE2TWKA0QORZCOOV","A1MNXQLEZKUDOX","Approved","Fri May 03 00:57:21 PDT 2019","Fri May 03 00:57:52 PDT 2019","Sat May 04 00:57:52 PDT 2019","Fri May 03 11:10:17 PDT 2019","","","31","100% (13/13)","100% (13/13)","100% (13/13)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/9764.png","No"
"37Y5RYYI0P5SYV15KZVNOYWVUCCSXD","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:56 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:56 PDT 2019","","","39ZSFO5CA8W958MEI2GO1A1RARQJUK","A2F6JNGPR0IL2Q","Approved","Fri May 03 00:57:20 PDT 2019","Fri May 03 00:57:28 PDT 2019","Sat May 04 00:57:28 PDT 2019","Fri May 03 11:10:51 PDT 2019","","","8","100% (19/19)","100% (19/19)","100% (19/19)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/524169.png","Yes"
"3ICOHX7ENCBJRMQCGSMBQ355JEK0ER","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:21 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:21 PDT 2019","","","36DSNE9QZ5YES32HMG4F2492S52JO7","A3NWQ0535HAXUD","Submitted","Fri May 03 00:57:18 PDT 2019","Fri May 03 00:57:25 PDT 2019","Sat May 04 00:57:25 PDT 2019","","","","7","100% (13/13)","100% (13/13)","100% (13/13)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/617279.png","No"
"3NSCTNUR2ZNFWGV1XTQ1BFB5F7W5AL","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:56 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:56 PDT 2019","","","3W8CV64QJ2ZFUA3LWRICT1YYKEC9HE","A24F6DOLFJRPT9","Approved","Fri May 03 00:57:14 PDT 2019","Fri May 03 00:57:30 PDT 2019","Sat May 04 00:57:30 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","16","100% (1/1)","100% (1/1)","100% (1/1)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/537490.png","Yes"
"372AGES0I45GXG1S5AVIYORZ8ATXRU","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:00 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:00 PDT 2019","","","3F6HPJW4JD0MRGDB6HPXKH07TWF2WF","AZZYF19BXGOHY","Approved","Fri May 03 00:56:33 PDT 2019","Fri May 03 00:56:45 PDT 2019","Sat May 04 00:56:45 PDT 2019","Fri May 03 11:10:41 PDT 2019","","","12","100% (8/8)","100% (8/8)","100% (8/8)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/182068.png","Yes"
"3LEG2HW4UFNITATMQQAVR9JKSDIF27","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:11 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:11 PDT 2019","","","3NL0RFNU0FN5ZUYHLHPIPL3AQ32K4X","A7JIY8AH7GTEF","Submitted","Fri May 03 00:57:25 PDT 2019","Fri May 03 00:57:34 PDT 2019","Sat May 04 00:57:34 PDT 2019","","","","9","100% (8/8)","100% (8/8)","100% (8/8)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/11244.png","Yes"
"3K2CEDRACB1IJJFGVSY4NMCJPR7TMK","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:09 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:09 PDT 2019","","","3MX2NQ3YC9UTFD1OY5NHK7HQM8C5XC","A2F6JNGPR0IL2Q","Approved","Fri May 03 00:56:51 PDT 2019","Fri May 03 00:56:56 PDT 2019","Sat May 04 00:56:56 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","5","100% (19/19)","100% (19/19)","100% (19/19)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/479081.png","No"
"3ZG552ORAM47P7FCQ5FZ9VM6G772VJ","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:22 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:22 PDT 2019","","","3G2UL9A02DEVJ2VBLBTOIEI2GA967Z","ANP4Z5Y8BBDTY","Submitted","Fri May 03 00:58:30 PDT 2019","Fri May 03 01:02:29 PDT 2019","Sat May 04 01:02:29 PDT 2019","","","","239","100% (3/3)","100% (3/3)","100% (3/3)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/659259.png","No"
"33NKDW9FFXICREC9ND5N9TSD89QXCO","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:57 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:57 PDT 2019","","","3D8YOU6S9EKXHD77YJMZS6WMOL66U1","A2FX59BFPTTIM0","Approved","Fri May 03 00:57:22 PDT 2019","Fri May 03 00:57:31 PDT 2019","Sat May 04 00:57:31 PDT 2019","Fri May 03 11:10:31 PDT 2019","","","9","100% (8/8)","100% (8/8)","100% (8/8)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/678426.png","Yes"
"3ZZAYRN1I6R6JM0S88DHFQ1OKRMOTU","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:11 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:11 PDT 2019","","","3E4GGUZ1T8RVWGJUH36UW66C6P72KK","AR50UBGSH10FJ","Submitted","Fri May 03 00:57:51 PDT 2019","Fri May 03 00:58:05 PDT 2019","Sat May 04 00:58:05 PDT 2019","","","","14","100% (4/4)","100% (4/4)","80% (4/4)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/206002.png","No"
"3UUSLRKAUL3SHRCW5WW0Z0X7RGP7D5","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:22 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:22 PDT 2019","","","3TE3O857308HJKWP7NFRXISQ1H0R21","A33MF851P56BFH","Submitted","Fri May 03 00:57:38 PDT 2019","Fri May 03 00:57:55 PDT 2019","Sat May 04 00:57:55 PDT 2019","","","","17","100% (9/9)","100% (9/9)","100% (9/9)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/868721.png","No"
"39HYCOOPKOLB2UJJ92YPIIUXM5JDML","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:00 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:00 PDT 2019","","","3WMINLGALB32IL2A25IBE5C2D4PACL","A1MNXQLEZKUDOX","Approved","Fri May 03 00:57:38 PDT 2019","Fri May 03 00:58:48 PDT 2019","Sat May 04 00:58:48 PDT 2019","Fri May 03 11:10:56 PDT 2019","","","70","100% (13/13)","100% (13/13)","100% (13/13)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/314417.png","Yes"
"3T6EIBTM9LOC2M7ISPHIJQRR7LXAAW","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:56 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:56 PDT 2019","","","3HYA4D452RJKGURGGSFXGTE7YTQ2FI","AWDSIX3ULD32V","Approved","Fri May 03 00:57:49 PDT 2019","Fri May 03 00:59:17 PDT 2019","Sat May 04 00:59:17 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","88","100% (15/15)","100% (15/15)","100% (15/15)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/846333.png","Yes"
"3MNJFORX8B4AS7C989CTPGMWCNA5FZ","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:22 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:22 PDT 2019","","","340UGXU9DY1IW3M8ZRU74YCL5EXUVG","A1F3PHQIZ422H5","Submitted","Fri May 03 00:57:54 PDT 2019","Fri May 03 00:58:10 PDT 2019","Sat May 04 00:58:10 PDT 2019","","","","16","100% (2/2)","100% (2/2)","100% (2/2)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/879454.png","Yes"
"31MCUE39BKMDSSL05AUIS4OOZ6I3G5","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:00 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:00 PDT 2019","","","3P1L2B7AD1PKNTQHP1GSIJMUWU7LOB","A33JXCASTTXV5J","Approved","Fri May 03 00:57:14 PDT 2019","Fri May 03 00:57:21 PDT 2019","Sat May 04 00:57:21 PDT 2019","Fri May 03 11:10:13 PDT 2019","","","7","100% (6/6)","100% (6/6)","100% (6/6)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/334805.png","No"
"3XWUWJ18TLQGW4ZE4ZF0JSFFLRGUU3","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:54:57 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:54:57 PDT 2019","","","3TE3O857308HJKWP7NFRXISQ1H02RC","A2DOANWK20ADX8","Approved","Fri May 03 00:56:36 PDT 2019","Fri May 03 00:56:42 PDT 2019","Sat May 04 00:56:42 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","6","100% (7/7)","100% (7/7)","100% (7/7)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/890628.png","No"
"3U74KRR67MLO110G7TD4011JUHHTNK","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:09 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:09 PDT 2019","","","3I7DHKZYGN0CFRA3YBHVE0HJI3H5FM","A2S74EDOWN6EKH","Approved","Fri May 03 00:59:11 PDT 2019","Fri May 03 01:05:29 PDT 2019","Sat May 04 01:05:29 PDT 2019","Fri May 03 11:16:42 PDT 2019","","","378","100% (3/3)","100% (3/3)","100% (3/3)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/620730.png","Yes"
"3087LXLJ6MGBX0Q8B36H8LQ5VFZ0F9","3KOA8FMB2M8VZDH7JHOQGCJO01SQNV","Image classification of digital cats","Categorize the portrayed cat based on the provided criteria","categorize, image","$0.01","Fri May 03 00:55:22 PDT 2019","1","BatchId:3629452;OriginalHitTemplateId:928390873;","3600","86400","Fri May 03 04:55:22 PDT 2019","","","3EFE17QCRC5XZPZK5XI3AW3OC21HSX","A1LMOPOZWXCFD1","Approved","Fri May 03 00:57:25 PDT 2019","Fri May 03 00:57:32 PDT 2019","Sat May 04 00:57:32 PDT 2019","Fri May 03 11:10:08 PDT 2019","","","7","100% (8/8)","100% (8/8)","100% (8/8)","https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/911138.png","No"
